"WORKYEAR","LastDateBroodReduc","FirstDateBroodReduc","NIDO","DateInitial","HatchAsync","AGEHEMB","ANILLOHEMB","AGEMACH","ANILLOMACH","CoupleExpLocal","ESTECLOS1","HatchRank","HatchCat","HatchingRoundRank","HatchingCatRank","PROPORTIONALRANK","LayingCatRank","LayingRoundRank","LayRank","CONFIRMHEMB","Start_time","Stop_time","BroodReduction.x","BroodReduction.y","BroodReduction","Time","DATE","Event","Gap","DateForPropRank","Time0","Ndays","CountingPropRank"
2018,"2018-05-02","2018-05-02","18-029",2018-03-03,6,12,"N113",7,"U776",1,2018-02-25,0.9648108,3,1,NA,0.07112971,2,0.2,0.1927083,"t",56,60,0,0,0,10,2018-05-02,0,9,2018-04-25,9,86,0.5408805
2017,"2017-05-10","2017-05-10","17-910",2017-03-11,6,11,"O170",6,"U783",1,2017-03-05,0.9393291,3,0.9,NA,0.3457077,3,0.3,0.2890995,"t",0,7,0,0,0,2,2017-03-18,0,1,2017-03-11,1,37,0.2298137
2017,"2017-05-10","2017-05-10","17-910",2017-03-11,6,11,"O170",6,"U783",1,2017-03-05,0.9393291,3,0.9,NA,0.3457077,3,0.3,0.2890995,"t",7,14,0,0,0,3,2017-03-25,0,2,2017-03-18,2,44,0.2732919
2017,"2017-05-10","2017-05-10","17-910",2017-03-11,6,11,"O170",6,"U783",1,2017-03-05,0.9393291,3,0.9,NA,0.3457077,3,0.3,0.2890995,"t",14,21,0,0,0,4,2017-04-01,0,3,2017-03-25,3,51,0.3167702
2017,"2017-05-10","2017-05-10","17-910",2017-03-11,6,11,"O170",6,"U783",1,2017-03-05,0.9393291,3,0.9,NA,0.3457077,3,0.3,0.2890995,"t",21,28,0,0,0,5,2017-04-08,0,4,2017-04-01,4,58,0.3602484
2017,"2017-05-10","2017-05-10","17-910",2017-03-11,6,11,"O170",6,"U783",1,2017-03-05,0.9393291,3,0.9,NA,0.3457077,3,0.3,0.2890995,"t",28,35,0,0,0,6,2017-04-15,0,5,2017-04-08,5,65,0.4037267
2017,"2017-05-10","2017-05-10","17-910",2017-03-11,6,11,"O170",6,"U783",1,2017-03-05,0.9393291,3,0.9,NA,0.3457077,3,0.3,0.2890995,"t",35,42,0,0,0,7,2017-04-22,0,6,2017-04-15,6,72,0.447205
2017,"2017-05-10","2017-05-10","17-910",2017-03-11,6,11,"O170",6,"U783",1,2017-03-05,0.9393291,3,0.9,NA,0.3457077,3,0.3,0.2890995,"t",42,49,0,0,0,8,2017-04-29,0,7,2017-04-22,7,79,0.4906832
2017,"2017-05-10","2017-05-10","17-910",2017-03-11,6,11,"O170",6,"U783",1,2017-03-05,0.9393291,3,0.9,NA,0.3457077,3,0.3,0.2890995,"t",49,56,0,0,0,9,2017-05-06,0,8,2017-04-29,8,86,0.5341615
2017,"2017-05-10","2017-05-10","17-910",2017-03-11,6,11,"O170",6,"U783",1,2017-03-05,0.9393291,3,0.9,NA,0.3457077,3,0.3,0.2890995,"t",56,60,0,0,0,10,2017-05-10,0,9,2017-05-03,9,90,0.5590062
2017,"2017-05-07","2017-05-07","17-915",2017-03-08,3,NA,"SA",6,"U796",1,2017-03-05,0.9393291,2,0.9,NA,0.3887968,3,0.3,0.3033175,"t",0,7,0,0,0,2,2017-03-15,0,1,2017-03-08,1,34,0.2111801
2017,"2017-05-07","2017-05-07","17-915",2017-03-08,3,NA,"SA",6,"U796",1,2017-03-05,0.9393291,2,0.9,NA,0.3887968,3,0.3,0.3033175,"t",7,14,0,0,0,3,2017-03-22,0,2,2017-03-15,2,41,0.2546584
2017,"2017-05-07","2017-05-07","17-915",2017-03-08,3,NA,"SA",6,"U796",1,2017-03-05,0.9393291,2,0.9,NA,0.3887968,3,0.3,0.3033175,"t",14,21,0,0,0,4,2017-03-29,0,3,2017-03-22,3,48,0.2981366
2017,"2017-05-07","2017-05-07","17-915",2017-03-08,3,NA,"SA",6,"U796",1,2017-03-05,0.9393291,2,0.9,NA,0.3887968,3,0.3,0.3033175,"t",21,28,0,0,0,5,2017-04-05,0,4,2017-03-29,4,55,0.3416149
2017,"2017-05-07","2017-05-07","17-915",2017-03-08,3,NA,"SA",6,"U796",1,2017-03-05,0.9393291,2,0.9,NA,0.3887968,3,0.3,0.3033175,"t",28,35,0,0,0,6,2017-04-12,0,5,2017-04-05,5,62,0.3850932
2017,"2017-05-07","2017-05-07","17-915",2017-03-08,3,NA,"SA",6,"U796",1,2017-03-05,0.9393291,2,0.9,NA,0.3887968,3,0.3,0.3033175,"t",35,42,0,0,0,7,2017-04-19,0,6,2017-04-12,6,69,0.4285714
2017,"2017-05-07","2017-05-07","17-915",2017-03-08,3,NA,"SA",6,"U796",1,2017-03-05,0.9393291,2,0.9,NA,0.3887968,3,0.3,0.3033175,"t",42,49,0,0,0,8,2017-04-26,0,7,2017-04-19,7,76,0.4720497
2017,"2017-05-07","2017-05-07","17-915",2017-03-08,3,NA,"SA",6,"U796",1,2017-03-05,0.9393291,2,0.9,NA,0.3887968,3,0.3,0.3033175,"t",49,56,0,0,0,9,2017-05-03,0,8,2017-04-26,8,83,0.515528
2017,"2017-05-07","2017-05-07","17-915",2017-03-08,3,NA,"SA",6,"U796",1,2017-03-05,0.9393291,2,0.9,NA,0.3887968,3,0.3,0.3033175,"t",56,60,0,0,0,10,2017-05-07,0,9,2017-04-30,9,87,0.5403727
2019,"2019-04-24","2019-04-20","19-048",2019-04-13,4,NA,"SA",8,"U815",1,2019-04-09,0.9939329,2,1,NA,0.04836895,3,0.3,0.3101604,"t",0,7,0,1,1,2,2019-04-20,0,1,2019-04-13,1,4,0.04166667
2019,"2019-04-24","2019-04-20","19-048",2019-04-13,4,NA,"SA",8,"U815",1,2019-04-09,0.9939329,2,1,NA,0.04836895,3,0.3,0.3101604,"t",7,11,1,NA,1,3,2019-04-24,1,1,2019-04-17,2,8,0.08333333
2019,"2019-06-29","2019-05-08","19-111",2019-04-30,6,8,"U844",8,"U820",1,2019-04-24,0.9950036,3,1,NA,0.1715411,4,0.4,0.3850267,"t",0,7,0,0,0,2,2019-05-07,0,1,2019-04-30,1,21,0.21875
2019,"2019-06-29","2019-05-08","19-111",2019-04-30,6,8,"U844",8,"U820",1,2019-04-24,0.9950036,3,1,NA,0.1715411,4,0.4,0.3850267,"t",7,14,0,1,1,3,2019-05-14,0,2,2019-05-07,2,28,0.2916667
2019,"2019-06-29","2019-05-08","19-111",2019-04-30,6,8,"U844",8,"U820",1,2019-04-24,0.9950036,3,1,NA,0.1715411,4,0.4,0.3850267,"t",14,21,0,NA,0,4,2019-05-21,1,1,2019-05-14,3,35,0.3645833
2019,"2019-06-29","2019-05-08","19-111",2019-04-30,6,8,"U844",8,"U820",1,2019-04-24,0.9950036,3,1,NA,0.1715411,4,0.4,0.3850267,"t",21,28,0,NA,0,5,2019-05-28,1,2,2019-05-21,4,42,0.4375
2019,"2019-06-29","2019-05-08","19-111",2019-04-30,6,8,"U844",8,"U820",1,2019-04-24,0.9950036,3,1,NA,0.1715411,4,0.4,0.3850267,"t",28,35,0,NA,0,6,2019-06-04,1,3,2019-05-28,5,49,0.5104167
2019,"2019-06-29","2019-05-08","19-111",2019-04-30,6,8,"U844",8,"U820",1,2019-04-24,0.9950036,3,1,NA,0.1715411,4,0.4,0.3850267,"t",35,42,0,NA,0,7,2019-06-11,1,4,2019-06-04,6,56,0.5833333
2019,"2019-06-29","2019-05-08","19-111",2019-04-30,6,8,"U844",8,"U820",1,2019-04-24,0.9950036,3,1,NA,0.1715411,4,0.4,0.3850267,"t",42,49,0,NA,0,8,2019-06-18,1,5,2019-06-11,7,63,0.65625
2019,"2019-06-29","2019-05-08","19-111",2019-04-30,6,8,"U844",8,"U820",1,2019-04-24,0.9950036,3,1,NA,0.1715411,4,0.4,0.3850267,"t",49,56,0,NA,0,9,2019-06-25,1,6,2019-06-18,8,70,0.7291667
2019,"2019-06-29","2019-05-08","19-111",2019-04-30,6,8,"U844",8,"U820",1,2019-04-24,0.9950036,3,1,NA,0.1715411,4,0.4,0.3850267,"t",56,60,1,NA,1,10,2019-06-29,1,7,2019-06-22,9,74,0.7708333
2017,"2017-04-30","2017-04-30","17-407",2017-03-01,3,10,"P655",NA,"U861",1,2017-02-26,0.9388294,2,0.9,NA,0.258535,3,0.3,0.2559242,"t",0,7,0,0,0,2,2017-03-08,0,1,2017-03-01,1,27,0.1677019
2017,"2017-04-30","2017-04-30","17-407",2017-03-01,3,10,"P655",NA,"U861",1,2017-02-26,0.9388294,2,0.9,NA,0.258535,3,0.3,0.2559242,"t",7,14,0,0,0,3,2017-03-15,0,2,2017-03-08,2,34,0.2111801
2017,"2017-04-30","2017-04-30","17-407",2017-03-01,3,10,"P655",NA,"U861",1,2017-02-26,0.9388294,2,0.9,NA,0.258535,3,0.3,0.2559242,"t",14,21,0,0,0,4,2017-03-22,0,3,2017-03-15,3,41,0.2546584
2017,"2017-04-30","2017-04-30","17-407",2017-03-01,3,10,"P655",NA,"U861",1,2017-02-26,0.9388294,2,0.9,NA,0.258535,3,0.3,0.2559242,"t",21,28,0,0,0,5,2017-03-29,0,4,2017-03-22,4,48,0.2981366
2017,"2017-04-30","2017-04-30","17-407",2017-03-01,3,10,"P655",NA,"U861",1,2017-02-26,0.9388294,2,0.9,NA,0.258535,3,0.3,0.2559242,"t",28,35,0,0,0,6,2017-04-05,0,5,2017-03-29,5,55,0.3416149
2017,"2017-04-30","2017-04-30","17-407",2017-03-01,3,10,"P655",NA,"U861",1,2017-02-26,0.9388294,2,0.9,NA,0.258535,3,0.3,0.2559242,"t",35,42,0,0,0,7,2017-04-12,0,6,2017-04-05,6,62,0.3850932
2017,"2017-04-30","2017-04-30","17-407",2017-03-01,3,10,"P655",NA,"U861",1,2017-02-26,0.9388294,2,0.9,NA,0.258535,3,0.3,0.2559242,"t",42,49,0,0,0,8,2017-04-19,0,7,2017-04-12,7,69,0.4285714
2017,"2017-04-30","2017-04-30","17-407",2017-03-01,3,10,"P655",NA,"U861",1,2017-02-26,0.9388294,2,0.9,NA,0.258535,3,0.3,0.2559242,"t",49,56,0,0,0,9,2017-04-26,0,8,2017-04-19,8,76,0.4720497
2017,"2017-04-30","2017-04-30","17-407",2017-03-01,3,10,"P655",NA,"U861",1,2017-02-26,0.9388294,2,0.9,NA,0.258535,3,0.3,0.2559242,"t",56,60,0,0,0,10,2017-04-30,0,9,2017-04-23,9,80,0.4968944
2018,"2018-04-11","2018-04-11","18-229",2018-02-10,3,7,"W432",NA,"U861",1,2018-02-07,0.9635261,2,1,NA,0.02196653,1,0.1,0.09895833,"t",0,7,0,0,0,2,2018-02-17,0,1,2018-02-10,1,12,0.0754717
2018,"2018-04-11","2018-04-11","18-229",2018-02-10,3,7,"W432",NA,"U861",1,2018-02-07,0.9635261,2,1,NA,0.02196653,1,0.1,0.09895833,"t",7,14,0,0,0,3,2018-02-24,0,2,2018-02-17,2,19,0.1194969
2018,"2018-04-11","2018-04-11","18-229",2018-02-10,3,7,"W432",NA,"U861",1,2018-02-07,0.9635261,2,1,NA,0.02196653,1,0.1,0.09895833,"t",14,21,0,0,0,4,2018-03-03,0,3,2018-02-24,3,26,0.163522
2018,"2018-04-11","2018-04-11","18-229",2018-02-10,3,7,"W432",NA,"U861",1,2018-02-07,0.9635261,2,1,NA,0.02196653,1,0.1,0.09895833,"t",21,28,0,0,0,5,2018-03-10,0,4,2018-03-03,4,33,0.2075472
2018,"2018-04-11","2018-04-11","18-229",2018-02-10,3,7,"W432",NA,"U861",1,2018-02-07,0.9635261,2,1,NA,0.02196653,1,0.1,0.09895833,"t",28,35,0,0,0,6,2018-03-17,0,5,2018-03-10,5,40,0.2515723
2018,"2018-04-11","2018-04-11","18-229",2018-02-10,3,7,"W432",NA,"U861",1,2018-02-07,0.9635261,2,1,NA,0.02196653,1,0.1,0.09895833,"t",35,42,0,0,0,7,2018-03-24,0,6,2018-03-17,6,47,0.2955975
2018,"2018-04-11","2018-04-11","18-229",2018-02-10,3,7,"W432",NA,"U861",1,2018-02-07,0.9635261,2,1,NA,0.02196653,1,0.1,0.09895833,"t",42,49,0,0,0,8,2018-03-31,0,7,2018-03-24,7,54,0.3396226
2018,"2018-04-11","2018-04-11","18-229",2018-02-10,3,7,"W432",NA,"U861",1,2018-02-07,0.9635261,2,1,NA,0.02196653,1,0.1,0.09895833,"t",49,56,0,0,0,9,2018-04-07,0,8,2018-03-31,8,61,0.3836478
2018,"2018-04-11","2018-04-11","18-229",2018-02-10,3,7,"W432",NA,"U861",1,2018-02-07,0.9635261,2,1,NA,0.02196653,1,0.1,0.09895833,"t",56,60,0,0,0,10,2018-04-11,0,9,2018-04-04,9,65,0.408805
2017,"2017-04-21","2017-04-21","17-280",2017-02-20,2,8,"S827",6,"U911",1,2017-02-18,0.9382584,1,0.9,NA,0.1332449,2,0.2,0.2132701,"t",0,7,0,0,0,2,2017-02-27,0,1,2017-02-20,1,18,0.1118012
2017,"2017-04-21","2017-04-21","17-280",2017-02-20,2,8,"S827",6,"U911",1,2017-02-18,0.9382584,1,0.9,NA,0.1332449,2,0.2,0.2132701,"t",7,14,0,0,0,3,2017-03-06,0,2,2017-02-27,2,25,0.1552795
2017,"2017-04-21","2017-04-21","17-280",2017-02-20,2,8,"S827",6,"U911",1,2017-02-18,0.9382584,1,0.9,NA,0.1332449,2,0.2,0.2132701,"t",14,21,0,0,0,4,2017-03-13,0,3,2017-03-06,3,32,0.1987578
2017,"2017-04-21","2017-04-21","17-280",2017-02-20,2,8,"S827",6,"U911",1,2017-02-18,0.9382584,1,0.9,NA,0.1332449,2,0.2,0.2132701,"t",21,28,0,0,0,5,2017-03-20,0,4,2017-03-13,4,39,0.242236
2017,"2017-04-21","2017-04-21","17-280",2017-02-20,2,8,"S827",6,"U911",1,2017-02-18,0.9382584,1,0.9,NA,0.1332449,2,0.2,0.2132701,"t",28,35,0,0,0,6,2017-03-27,0,5,2017-03-20,5,46,0.2857143
2017,"2017-04-21","2017-04-21","17-280",2017-02-20,2,8,"S827",6,"U911",1,2017-02-18,0.9382584,1,0.9,NA,0.1332449,2,0.2,0.2132701,"t",35,42,0,0,0,7,2017-04-03,0,6,2017-03-27,6,53,0.3291925
2017,"2017-04-21","2017-04-21","17-280",2017-02-20,2,8,"S827",6,"U911",1,2017-02-18,0.9382584,1,0.9,NA,0.1332449,2,0.2,0.2132701,"t",42,49,0,0,0,8,2017-04-10,0,7,2017-04-03,7,60,0.3726708
2017,"2017-04-21","2017-04-21","17-280",2017-02-20,2,8,"S827",6,"U911",1,2017-02-18,0.9382584,1,0.9,NA,0.1332449,2,0.2,0.2132701,"t",49,56,0,0,0,9,2017-04-17,0,8,2017-04-10,8,67,0.4161491
2017,"2017-04-21","2017-04-21","17-280",2017-02-20,2,8,"S827",6,"U911",1,2017-02-18,0.9382584,1,0.9,NA,0.1332449,2,0.2,0.2132701,"t",56,60,0,0,0,10,2017-04-21,0,9,2017-04-14,9,71,0.4409938
2018,"2018-04-29","2018-04-23","18-846",2018-04-12,6,NA,"W068",7,"W290",1,2018-04-06,0.967666,3,1,NA,0.4459554,4,0.4,0.4010417,"t",0,7,0,0,0,2,2018-04-19,0,1,2018-04-12,1,73,0.4591195
2018,"2018-04-29","2018-04-23","18-846",2018-04-12,6,NA,"W068",7,"W290",1,2018-04-06,0.967666,3,1,NA,0.4459554,4,0.4,0.4010417,"t",7,14,0,1,1,3,2018-04-26,0,2,2018-04-19,2,80,0.5031447
2018,"2018-04-29","2018-04-23","18-846",2018-04-12,6,NA,"W068",7,"W290",1,2018-04-06,0.967666,3,1,NA,0.4459554,4,0.4,0.4010417,"t",14,17,1,NA,1,4,2018-04-29,1,1,2018-04-22,3,83,0.5220126
2019,"2019-07-21","2019-07-08","19-1968",2019-05-22,6,11,"S046",8,"W295",1,2019-05-16,0.9965739,3,1,NA,0.5973004,4,0.5,0.5187166,"t",0,7,0,0,0,2,2019-05-29,0,1,2019-05-22,1,43,0.4479167
2019,"2019-07-21","2019-07-08","19-1968",2019-05-22,6,11,"S046",8,"W295",1,2019-05-16,0.9965739,3,1,NA,0.5973004,4,0.5,0.5187166,"t",7,14,0,0,0,3,2019-06-05,0,2,2019-05-29,2,50,0.5208333
2019,"2019-07-21","2019-07-08","19-1968",2019-05-22,6,11,"S046",8,"W295",1,2019-05-16,0.9965739,3,1,NA,0.5973004,4,0.5,0.5187166,"t",14,21,0,0,0,4,2019-06-12,0,3,2019-06-05,3,57,0.59375
2019,"2019-07-21","2019-07-08","19-1968",2019-05-22,6,11,"S046",8,"W295",1,2019-05-16,0.9965739,3,1,NA,0.5973004,4,0.5,0.5187166,"t",21,28,0,0,0,5,2019-06-19,0,4,2019-06-12,4,64,0.6666667
2019,"2019-07-21","2019-07-08","19-1968",2019-05-22,6,11,"S046",8,"W295",1,2019-05-16,0.9965739,3,1,NA,0.5973004,4,0.5,0.5187166,"t",28,35,0,0,0,6,2019-06-26,0,5,2019-06-19,5,71,0.7395833
2019,"2019-07-21","2019-07-08","19-1968",2019-05-22,6,11,"S046",8,"W295",1,2019-05-16,0.9965739,3,1,NA,0.5973004,4,0.5,0.5187166,"t",35,42,0,0,0,7,2019-07-03,0,6,2019-06-26,6,78,0.8125
2019,"2019-07-21","2019-07-08","19-1968",2019-05-22,6,11,"S046",8,"W295",1,2019-05-16,0.9965739,3,1,NA,0.5973004,4,0.5,0.5187166,"t",42,49,0,1,1,8,2019-07-10,0,7,2019-07-03,7,85,0.8854167
2019,"2019-07-21","2019-07-08","19-1968",2019-05-22,6,11,"S046",8,"W295",1,2019-05-16,0.9965739,3,1,NA,0.5973004,4,0.5,0.5187166,"t",49,56,0,NA,0,9,2019-07-17,1,1,2019-07-10,8,92,0.9583333
2019,"2019-07-21","2019-07-08","19-1968",2019-05-22,6,11,"S046",8,"W295",1,2019-05-16,0.9965739,3,1,NA,0.5973004,4,0.5,0.5187166,"t",56,60,1,NA,1,10,2019-07-21,1,2,2019-07-14,9,96,1
2019,"2019-06-26","2019-06-26","19-123",2019-04-27,3,8,"U260",8,"W379",1,2019-04-24,0.9950036,2,1,NA,0.1715411,4,0.4,0.3850267,"t",0,7,0,0,0,2,2019-05-04,0,1,2019-04-27,1,18,0.1875
2019,"2019-06-26","2019-06-26","19-123",2019-04-27,3,8,"U260",8,"W379",1,2019-04-24,0.9950036,2,1,NA,0.1715411,4,0.4,0.3850267,"t",7,14,0,0,0,3,2019-05-11,0,2,2019-05-04,2,25,0.2604167
2019,"2019-06-26","2019-06-26","19-123",2019-04-27,3,8,"U260",8,"W379",1,2019-04-24,0.9950036,2,1,NA,0.1715411,4,0.4,0.3850267,"t",14,21,0,0,0,4,2019-05-18,0,3,2019-05-11,3,32,0.3333333
2019,"2019-06-26","2019-06-26","19-123",2019-04-27,3,8,"U260",8,"W379",1,2019-04-24,0.9950036,2,1,NA,0.1715411,4,0.4,0.3850267,"t",21,28,0,0,0,5,2019-05-25,0,4,2019-05-18,4,39,0.40625
2019,"2019-06-26","2019-06-26","19-123",2019-04-27,3,8,"U260",8,"W379",1,2019-04-24,0.9950036,2,1,NA,0.1715411,4,0.4,0.3850267,"t",28,35,0,0,0,6,2019-06-01,0,5,2019-05-25,5,46,0.4791667
2019,"2019-06-26","2019-06-26","19-123",2019-04-27,3,8,"U260",8,"W379",1,2019-04-24,0.9950036,2,1,NA,0.1715411,4,0.4,0.3850267,"t",35,42,0,0,0,7,2019-06-08,0,6,2019-06-01,6,53,0.5520833
2019,"2019-06-26","2019-06-26","19-123",2019-04-27,3,8,"U260",8,"W379",1,2019-04-24,0.9950036,2,1,NA,0.1715411,4,0.4,0.3850267,"t",42,49,0,0,0,8,2019-06-15,0,7,2019-06-08,7,60,0.625
2019,"2019-06-26","2019-06-26","19-123",2019-04-27,3,8,"U260",8,"W379",1,2019-04-24,0.9950036,2,1,NA,0.1715411,4,0.4,0.3850267,"t",49,56,0,0,0,9,2019-06-22,0,8,2019-06-15,8,67,0.6979167
2019,"2019-06-26","2019-06-26","19-123",2019-04-27,3,8,"U260",8,"W379",1,2019-04-24,0.9950036,2,1,NA,0.1715411,4,0.4,0.3850267,"t",56,60,0,0,0,10,2019-06-26,0,9,2019-06-19,9,71,0.7395833
2018,"2018-06-16","2018-05-20","18-1441",2018-05-03,3,NA,"SA",7,"W415",2,2018-04-30,0.969379,2,1,NA,0.6858438,4,0.5,0.5208333,"t",0,7,0,0,0,2,2018-05-10,0,1,2018-05-03,1,94,0.591195
2018,"2018-06-16","2018-05-20","18-1441",2018-05-03,3,NA,"SA",7,"W415",2,2018-04-30,0.969379,2,1,NA,0.6858438,4,0.5,0.5208333,"t",7,14,0,0,0,3,2018-05-17,0,2,2018-05-10,2,101,0.6352201
2018,"2018-06-16","2018-05-20","18-1441",2018-05-03,3,NA,"SA",7,"W415",2,2018-04-30,0.969379,2,1,NA,0.6858438,4,0.5,0.5208333,"t",14,21,0,1,1,4,2018-05-24,0,3,2018-05-17,3,108,0.6792453
2018,"2018-06-16","2018-05-20","18-1441",2018-05-03,3,NA,"SA",7,"W415",2,2018-04-30,0.969379,2,1,NA,0.6858438,4,0.5,0.5208333,"t",21,28,0,NA,0,5,2018-05-31,1,1,2018-05-24,4,115,0.7232704
2018,"2018-06-16","2018-05-20","18-1441",2018-05-03,3,NA,"SA",7,"W415",2,2018-04-30,0.969379,2,1,NA,0.6858438,4,0.5,0.5208333,"t",28,35,0,NA,0,6,2018-06-07,1,2,2018-05-31,5,122,0.7672956
2018,"2018-06-16","2018-05-20","18-1441",2018-05-03,3,NA,"SA",7,"W415",2,2018-04-30,0.969379,2,1,NA,0.6858438,4,0.5,0.5208333,"t",35,42,0,NA,0,7,2018-06-14,1,3,2018-06-07,6,129,0.8113208
2018,"2018-06-16","2018-05-20","18-1441",2018-05-03,3,NA,"SA",7,"W415",2,2018-04-30,0.969379,2,1,NA,0.6858438,4,0.5,0.5208333,"t",42,44,1,NA,1,8,2018-06-16,1,4,2018-06-09,7,131,0.8238994
2019,"2019-07-03","2019-07-03","19-449",2019-05-04,3,NA,"SA",8,"W415",3,2019-05-01,0.9955032,2,1,NA,0.3616423,4,0.4,0.4224599,"t",0,7,0,0,0,2,2019-05-11,0,1,2019-05-04,1,25,0.2604167
2019,"2019-07-03","2019-07-03","19-449",2019-05-04,3,NA,"SA",8,"W415",3,2019-05-01,0.9955032,2,1,NA,0.3616423,4,0.4,0.4224599,"t",7,14,0,0,0,3,2019-05-18,0,2,2019-05-11,2,32,0.3333333
2019,"2019-07-03","2019-07-03","19-449",2019-05-04,3,NA,"SA",8,"W415",3,2019-05-01,0.9955032,2,1,NA,0.3616423,4,0.4,0.4224599,"t",14,21,0,0,0,4,2019-05-25,0,3,2019-05-18,3,39,0.40625
2019,"2019-07-03","2019-07-03","19-449",2019-05-04,3,NA,"SA",8,"W415",3,2019-05-01,0.9955032,2,1,NA,0.3616423,4,0.4,0.4224599,"t",21,28,0,0,0,5,2019-06-01,0,4,2019-05-25,4,46,0.4791667
2019,"2019-07-03","2019-07-03","19-449",2019-05-04,3,NA,"SA",8,"W415",3,2019-05-01,0.9955032,2,1,NA,0.3616423,4,0.4,0.4224599,"t",28,35,0,0,0,6,2019-06-08,0,5,2019-06-01,5,53,0.5520833
2019,"2019-07-03","2019-07-03","19-449",2019-05-04,3,NA,"SA",8,"W415",3,2019-05-01,0.9955032,2,1,NA,0.3616423,4,0.4,0.4224599,"t",35,42,0,0,0,7,2019-06-15,0,6,2019-06-08,6,60,0.625
2019,"2019-07-03","2019-07-03","19-449",2019-05-04,3,NA,"SA",8,"W415",3,2019-05-01,0.9955032,2,1,NA,0.3616423,4,0.4,0.4224599,"t",42,49,0,0,0,8,2019-06-22,0,7,2019-06-15,7,67,0.6979167
2019,"2019-07-03","2019-07-03","19-449",2019-05-04,3,NA,"SA",8,"W415",3,2019-05-01,0.9955032,2,1,NA,0.3616423,4,0.4,0.4224599,"t",49,56,0,0,0,9,2019-06-29,0,8,2019-06-22,8,74,0.7708333
2019,"2019-07-03","2019-07-03","19-449",2019-05-04,3,NA,"SA",8,"W415",3,2019-05-01,0.9955032,2,1,NA,0.3616423,4,0.4,0.4224599,"t",56,60,0,0,0,10,2019-07-03,0,9,2019-06-26,9,78,0.8125
2018,"2018-06-10","2018-06-10","18-1160",2018-04-11,0,11,"P399",7,"W501",1,2018-04-11,0.9680228,1,1,NA,0.4867503,4,0.4,0.421875,"t",0,7,0,0,0,2,2018-04-18,0,1,2018-04-11,1,72,0.4528302
2018,"2018-06-10","2018-06-10","18-1160",2018-04-11,0,11,"P399",7,"W501",1,2018-04-11,0.9680228,1,1,NA,0.4867503,4,0.4,0.421875,"t",7,14,0,0,0,3,2018-04-25,0,2,2018-04-18,2,79,0.4968553
2018,"2018-06-10","2018-06-10","18-1160",2018-04-11,0,11,"P399",7,"W501",1,2018-04-11,0.9680228,1,1,NA,0.4867503,4,0.4,0.421875,"t",14,21,0,0,0,4,2018-05-02,0,3,2018-04-25,3,86,0.5408805
2018,"2018-06-10","2018-06-10","18-1160",2018-04-11,0,11,"P399",7,"W501",1,2018-04-11,0.9680228,1,1,NA,0.4867503,4,0.4,0.421875,"t",21,28,0,0,0,5,2018-05-09,0,4,2018-05-02,4,93,0.5849057
2018,"2018-06-10","2018-06-10","18-1160",2018-04-11,0,11,"P399",7,"W501",1,2018-04-11,0.9680228,1,1,NA,0.4867503,4,0.4,0.421875,"t",28,35,0,0,0,6,2018-05-16,0,5,2018-05-09,5,100,0.6289308
2018,"2018-06-10","2018-06-10","18-1160",2018-04-11,0,11,"P399",7,"W501",1,2018-04-11,0.9680228,1,1,NA,0.4867503,4,0.4,0.421875,"t",35,42,0,0,0,7,2018-05-23,0,6,2018-05-16,6,107,0.672956
2018,"2018-06-10","2018-06-10","18-1160",2018-04-11,0,11,"P399",7,"W501",1,2018-04-11,0.9680228,1,1,NA,0.4867503,4,0.4,0.421875,"t",42,49,0,0,0,8,2018-05-30,0,7,2018-05-23,7,114,0.7169811
2018,"2018-06-10","2018-06-10","18-1160",2018-04-11,0,11,"P399",7,"W501",1,2018-04-11,0.9680228,1,1,NA,0.4867503,4,0.4,0.421875,"t",49,56,0,0,0,9,2018-06-06,0,8,2018-05-30,8,121,0.7610063
2018,"2018-06-10","2018-06-10","18-1160",2018-04-11,0,11,"P399",7,"W501",1,2018-04-11,0.9680228,1,1,NA,0.4867503,4,0.4,0.421875,"t",56,60,0,0,0,10,2018-06-10,0,9,2018-06-03,9,125,0.7861635
2018,"2018-07-01","2018-07-01","18-1376",2018-05-02,3,NA,"SA",7,"W601",1,2018-04-29,0.9693076,2,1,NA,0.6649233,4,0.5,0.515625,"t",0,7,0,0,0,2,2018-05-09,0,1,2018-05-02,1,93,0.5849057
2018,"2018-07-01","2018-07-01","18-1376",2018-05-02,3,NA,"SA",7,"W601",1,2018-04-29,0.9693076,2,1,NA,0.6649233,4,0.5,0.515625,"t",7,14,0,0,0,3,2018-05-16,0,2,2018-05-09,2,100,0.6289308
2018,"2018-07-01","2018-07-01","18-1376",2018-05-02,3,NA,"SA",7,"W601",1,2018-04-29,0.9693076,2,1,NA,0.6649233,4,0.5,0.515625,"t",14,21,0,0,0,4,2018-05-23,0,3,2018-05-16,3,107,0.672956
2018,"2018-07-01","2018-07-01","18-1376",2018-05-02,3,NA,"SA",7,"W601",1,2018-04-29,0.9693076,2,1,NA,0.6649233,4,0.5,0.515625,"t",21,28,0,0,0,5,2018-05-30,0,4,2018-05-23,4,114,0.7169811
2018,"2018-07-01","2018-07-01","18-1376",2018-05-02,3,NA,"SA",7,"W601",1,2018-04-29,0.9693076,2,1,NA,0.6649233,4,0.5,0.515625,"t",28,35,0,0,0,6,2018-06-06,0,5,2018-05-30,5,121,0.7610063
