SST,SST_2,WORKYEAR,NIDO,DATE,Time0,Time,Event,BroodReduction,HatchAsync,PROPORTIONALRANK
25.89471589,670.5363110238185,2006,06-756,2006-04-13,6,7,0,0,5,0.7104506
26.554128028333334,705.121715345118,2006,06-756,2006-04-20,7,8,0,0,5,0.7104506
27.256566966666668,742.9204428083846,2006,06-756,2006-04-27,8,9,0,0,5,0.7104506
27.266828726,743.4799487730188,2006,06-756,2006-05-01,9,10,0,0,5,0.7104506
25.40272533,645.2984541914236,2004,04-861,2004-03-21,1,2,0,0,3,0.296578
26.241843874,688.6343699073914,2004,04-861,2004-03-28,2,3,0,0,3,0.296578
26.241843874,688.6343699073914,2004,04-861,2004-04-04,3,4,0,0,3,0.296578
26.241843874,688.6343699073914,2004,04-861,2004-04-11,4,5,0,0,3,0.296578
26.241843874,688.6343699073914,2004,04-861,2004-04-18,5,6,0,0,3,0.296578
26.241843874,688.6343699073914,2004,04-861,2004-04-25,6,7,0,0,3,0.296578
26.785165642,717.4450984693772,2004,04-861,2004-05-02,7,8,0,0,3,0.296578
26.978206433333334,727.823622359548,2004,04-861,2004-05-09,8,9,0,0,3,0.296578
26.978206433333334,727.823622359548,2004,04-861,2004-05-13,9,10,0,0,3,0.296578
25.269411202,638.5431424957632,2007,07-693,2007-03-12,1,2,0,0,1,0.2956349
25.798662336666666,665.5709783613431,2007,07-693,2007-03-19,2,3,0,0,1,0.2956349
25.798662336666666,665.5709783613431,2007,07-693,2007-03-26,3,4,0,0,1,0.2956349
25.798662336666666,665.5709783613431,2007,07-693,2007-04-02,4,5,0,0,1,0.2956349
25.798662336666666,665.5709783613431,2007,07-693,2007-04-09,5,6,0,0,1,0.2956349
25.88440299,670.002318148721,2007,07-693,2007-04-16,6,7,0,0,1,0.2956349
25.88440299,670.002318148721,2007,07-693,2007-04-23,7,8,0,0,1,0.2956349
25.88440299,670.002318148721,2007,07-693,2007-04-30,8,9,0,0,1,0.2956349
25.88440299,670.002318148721,2007,07-693,2007-05-04,9,10,0,0,1,0.2956349
25.40272533,645.2984541914236,2004,04-956,2004-03-22,1,2,0,0,3,0.3246198
26.241843874,688.6343699073914,2004,04-956,2004-03-29,2,3,0,0,3,0.3246198
26.241843874,688.6343699073914,2004,04-956,2004-04-05,3,4,0,0,3,0.3246198
26.241843874,688.6343699073914,2004,04-956,2004-04-12,4,5,0,0,3,0.3246198
26.241843874,688.6343699073914,2004,04-956,2004-04-19,5,6,0,0,3,0.3246198
26.241843874,688.6343699073914,2004,04-956,2004-04-26,6,7,0,0,3,0.3246198
26.785165642,717.4450984693772,2004,04-956,2004-05-03,7,8,0,0,3,0.3246198
26.978206433333334,727.823622359548,2004,04-956,2004-05-10,8,9,0,0,3,0.3246198
26.978206433333334,727.823622359548,2004,04-956,2004-05-14,9,10,0,0,3,0.3246198
28.85918534,832.852578488471,2003,03-208,2003-06-02,1,2,0,1,6,0.2026648
28.85918534,832.852578488471,2003,03-208,2003-06-06,2,3,1,1,6,0.2026648
26.241843874,688.6343699073914,2004,04-738,2004-03-25,1,2,0,0,3,0.4258555
26.241843874,688.6343699073914,2004,04-738,2004-04-01,2,3,0,0,3,0.4258555
26.241843874,688.6343699073914,2004,04-738,2004-04-08,3,4,0,0,3,0.4258555
26.241843874,688.6343699073914,2004,04-738,2004-04-15,4,5,0,0,3,0.4258555
26.241843874,688.6343699073914,2004,04-738,2004-04-22,5,6,0,0,3,0.4258555
26.785165642,717.4450984693772,2004,04-738,2004-04-29,6,7,0,0,3,0.4258555
26.978206433333334,727.823622359548,2004,04-738,2004-05-06,7,8,0,0,3,0.4258555
26.978206433333334,727.823622359548,2004,04-738,2004-05-13,8,9,0,0,3,0.4258555
26.978206433333334,727.823622359548,2004,04-738,2004-05-17,9,10,0,0,3,0.4258555
25.798662336666666,665.5709783613431,2007,07-569,2007-03-24,1,2,0,1,0,0.5957341
25.798662336666666,665.5709783613431,2007,07-569,2007-03-31,2,3,1,0,0,0.5957341
25.798662336666666,665.5709783613431,2007,07-569,2007-04-07,3,4,1,0,0,0.5957341
25.798662336666666,665.5709783613431,2007,07-569,2007-04-14,4,5,1,0,0,0.5957341
25.88440299,670.002318148721,2007,07-569,2007-04-21,5,6,1,0,0,0.5957341
25.88440299,670.002318148721,2007,07-569,2007-04-28,6,7,1,0,0,0.5957341
25.88440299,670.002318148721,2007,07-569,2007-05-05,7,8,1,0,0,0.5957341
26.711822559999998,713.5214644769248,2007,07-569,2007-05-12,8,9,1,0,0,0.5957341
27.1737908375,738.414908480199,2007,07-569,2007-05-16,9,10,1,1,0,0.5957341
25.652759485714284,658.0640692319042,2013,13-094,2013-03-18,1,2,0,0,3,0.2688022
25.652759485714284,658.0640692319042,2013,13-094,2013-03-25,2,3,0,0,3,0.2688022
26.272377252,690.237806471407,2013,13-094,2013-04-01,3,4,0,1,3,0.2688022
26.89851839,723.5302915771682,2013,13-094,2013-04-08,4,5,1,0,3,0.2688022
26.89851839,723.5302915771682,2013,13-094,2013-04-11,5,6,1,1,3,0.2688022
26.35646062,694.6630164136108,2009,09-414,2009-03-28,1,2,0,0,6,0.6175836
26.35646062,694.6630164136108,2009,09-414,2009-04-04,2,3,0,0,6,0.6175836
26.35646062,694.6630164136108,2009,09-414,2009-04-11,3,4,0,0,6,0.6175836
26.35646062,694.6630164136108,2009,09-414,2009-04-18,4,5,0,0,6,0.6175836
26.35646062,694.6630164136108,2009,09-414,2009-04-25,5,6,0,0,6,0.6175836
26.742738414,715.1740578796313,2009,09-414,2009-05-02,6,7,0,0,6,0.6175836
27.641909262,764.0751476486413,2009,09-414,2009-05-09,7,8,0,0,6,0.6175836
28.656318573333333,821.1845941763689,2009,09-414,2009-05-16,8,9,0,0,6,0.6175836
28.656318573333333,821.1845941763689,2009,09-414,2009-05-20,9,10,0,0,6,0.6175836
25.652759485714284,658.0640692319042,2013,13-087,2013-03-21,1,2,0,1,6,0.2688022
26.272377252,690.237806471407,2013,13-087,2013-03-28,2,3,1,1,6,0.2688022
24.8406494075,617.0578629863301,2004,04-014,2004-03-16,1,2,0,0,0,0.2338403
25.40272533,645.2984541914236,2004,04-014,2004-03-23,2,3,0,0,0,0.2338403
26.241843874,688.6343699073914,2004,04-014,2004-03-30,3,4,0,0,0,0.2338403
26.241843874,688.6343699073914,2004,04-014,2004-04-06,4,5,0,0,0,0.2338403
26.241843874,688.6343699073914,2004,04-014,2004-04-13,5,6,0,0,0,0.2338403
26.241843874,688.6343699073914,2004,04-014,2004-04-20,6,7,0,0,0,0.2338403
26.241843874,688.6343699073914,2004,04-014,2004-04-27,7,8,0,0,0,0.2338403
26.785165642,717.4450984693772,2004,04-014,2004-05-04,8,9,0,0,0,0.2338403
26.978206433333334,727.823622359548,2004,04-014,2004-05-08,9,10,0,0,0,0.2338403
26.35646062,694.6630164136108,2009,09-222,2009-03-22,1,2,0,0,6,0.5566343
26.35646062,694.6630164136108,2009,09-222,2009-03-29,2,3,0,0,6,0.5566343
26.35646062,694.6630164136108,2009,09-222,2009-04-05,3,4,0,0,6,0.5566343
26.35646062,694.6630164136108,2009,09-222,2009-04-12,4,5,0,0,6,0.5566343
26.35646062,694.6630164136108,2009,09-222,2009-04-19,5,6,0,0,6,0.5566343
26.35646062,694.6630164136108,2009,09-222,2009-04-26,6,7,0,0,6,0.5566343
26.742738414,715.1740578796313,2009,09-222,2009-05-03,7,8,0,0,6,0.5566343
27.641909262,764.0751476486413,2009,09-222,2009-05-10,8,9,0,0,6,0.5566343
28.656318573333333,821.1845941763689,2009,09-222,2009-05-14,9,10,0,0,6,0.5566343
26.531188858,703.9039822188633,2012,12-488,2012-05-02,1,2,0,0,6,0.4063086
27.512446022000002,756.9346861134637,2012,12-488,2012-05-09,2,3,0,0,6,0.4063086
28.007079624,784.396509065076,2012,12-488,2012-05-16,3,4,0,0,6,0.4063086
28.7911213675,828.9286695981151,2012,12-488,2012-05-23,4,5,0,0,6,0.4063086
28.7911213675,828.9286695981151,2012,12-488,2012-05-30,5,6,0,0,6,0.4063086
28.7911213675,828.9286695981151,2012,12-488,2012-06-06,6,7,0,0,6,0.4063086
29.579825226666667,874.9660604401457,2012,12-488,2012-06-13,7,8,0,0,6,0.4063086
29.579825226666667,874.9660604401457,2012,12-488,2012-06-20,8,9,0,0,6,0.4063086
29.579825226666667,874.9660604401457,2012,12-488,2012-06-24,9,10,0,0,6,0.4063086
26.35646062,694.6630164136108,2009,09-298,2009-03-17,1,2,0,0,6,0.5107875
26.35646062,694.6630164136108,2009,09-298,2009-03-24,2,3,0,0,6,0.5107875
26.35646062,694.6630164136108,2009,09-298,2009-03-31,3,4,0,0,6,0.5107875
26.35646062,694.6630164136108,2009,09-298,2009-04-07,4,5,0,0,6,0.5107875
26.35646062,694.6630164136108,2009,09-298,2009-04-14,5,6,0,0,6,0.5107875
26.35646062,694.6630164136108,2009,09-298,2009-04-21,6,7,0,0,6,0.5107875
26.35646062,694.6630164136108,2009,09-298,2009-04-28,7,8,0,0,6,0.5107875
26.742738414,715.1740578796313,2009,09-298,2009-05-05,8,9,0,0,6,0.5107875
27.641909262,764.0751476486413,2009,09-298,2009-05-09,9,10,0,0,6,0.5107875
25.269411202,638.5431424957632,2007,07-596,2007-03-15,1,2,0,0,3,0.327877
25.798662336666666,665.5709783613431,2007,07-596,2007-03-22,2,3,0,0,3,0.327877
25.798662336666666,665.5709783613431,2007,07-596,2007-03-29,3,4,0,0,3,0.327877
25.798662336666666,665.5709783613431,2007,07-596,2007-04-05,4,5,0,0,3,0.327877
25.798662336666666,665.5709783613431,2007,07-596,2007-04-12,5,6,0,0,3,0.327877
25.88440299,670.002318148721,2007,07-596,2007-04-19,6,7,0,0,3,0.327877
25.88440299,670.002318148721,2007,07-596,2007-04-26,7,8,0,0,3,0.327877
25.88440299,670.002318148721,2007,07-596,2007-05-03,8,9,0,0,3,0.327877
26.711822559999998,713.5214644769248,2007,07-596,2007-05-07,9,10,0,0,3,0.327877
25.352808025,642.7648747525045,2006,06-097,2006-03-08,1,2,0,0,4,0.7104506
25.00995375,625.4977865771391,2006,06-097,2006-03-15,2,3,0,0,4,0.7104506
25.00995375,625.4977865771391,2006,06-097,2006-03-22,3,4,0,0,4,0.7104506
24.49681586,600.0939872787476,2006,06-097,2006-03-29,4,5,0,0,4,0.7104506
24.98802805,624.4015458275868,2006,06-097,2006-04-05,5,6,0,0,4,0.7104506
25.89471589,670.5363110238185,2006,06-097,2006-04-12,6,7,0,0,4,0.7104506
26.554128028333334,705.121715345118,2006,06-097,2006-04-19,7,8,0,0,4,0.7104506
27.256566966666668,742.9204428083846,2006,06-097,2006-04-26,8,9,0,0,4,0.7104506
27.266828726,743.4799487730188,2006,06-097,2006-04-30,9,10,0,0,4,0.7104506
28.85918534,832.852578488471,2003,03-407,2003-06-12,1,2,0,0,3,0.443899
28.85918534,832.852578488471,2003,03-407,2003-06-19,2,3,0,0,3,0.443899
28.85918534,832.852578488471,2003,03-407,2003-06-26,3,4,0,0,3,0.443899
28.8595609725,832.874259525445,2003,03-407,2003-07-03,4,5,0,1,3,0.443899
30.044454506666668,902.6692466031631,2003,03-407,2003-07-10,5,6,1,0,3,0.443899
30.31400384,918.9388288115348,2003,03-407,2003-07-16,6,7,1,1,3,0.443899
26.35646062,694.6630164136108,2009,09-832,2009-03-21,1,2,0,0,3,0.5814455
26.35646062,694.6630164136108,2009,09-832,2009-03-28,2,3,0,1,3,0.5814455
26.35646062,694.6630164136108,2009,09-832,2009-04-04,3,4,1,0,3,0.5814455
26.35646062,694.6630164136108,2009,09-832,2009-04-11,4,5,1,0,3,0.5814455
26.35646062,694.6630164136108,2009,09-832,2009-04-18,5,6,1,0,3,0.5814455
26.35646062,694.6630164136108,2009,09-832,2009-04-25,6,7,1,0,3,0.5814455
26.742738414,715.1740578796313,2009,09-832,2009-05-02,7,8,1,0,3,0.5814455
27.641909262,764.0751476486413,2009,09-832,2009-05-09,8,9,1,0,3,0.5814455
27.641909262,764.0751476486413,2009,09-832,2009-05-13,9,10,1,1,3,0.5814455
25.269411202,638.5431424957632,2007,07-617,2007-03-18,1,2,0,0,6,0.327877
25.798662336666666,665.5709783613431,2007,07-617,2007-03-25,2,3,0,0,6,0.327877
25.798662336666666,665.5709783613431,2007,07-617,2007-04-01,3,4,0,0,6,0.327877
25.798662336666666,665.5709783613431,2007,07-617,2007-04-08,4,5,0,0,6,0.327877
25.798662336666666,665.5709783613431,2007,07-617,2007-04-15,5,6,0,0,6,0.327877
25.88440299,670.002318148721,2007,07-617,2007-04-22,6,7,0,0,6,0.327877
25.88440299,670.002318148721,2007,07-617,2007-04-29,7,8,0,0,6,0.327877
25.88440299,670.002318148721,2007,07-617,2007-05-06,8,9,0,0,6,0.327877
26.711822559999998,713.5214644769248,2007,07-617,2007-05-10,9,10,0,0,6,0.327877
25.798662336666666,665.5709783613431,2007,07-006,2007-04-09,1,2,0,0,6,0.734623
25.88440299,670.002318148721,2007,07-006,2007-04-16,2,3,0,0,6,0.734623
25.88440299,670.002318148721,2007,07-006,2007-04-23,3,4,0,0,6,0.734623
25.88440299,670.002318148721,2007,07-006,2007-04-30,4,5,0,0,6,0.734623
26.711822559999998,713.5214644769248,2007,07-006,2007-05-07,5,6,0,0,6,0.734623
27.1737908375,738.414908480199,2007,07-006,2007-05-14,6,7,0,0,6,0.734623
28.071631053333334,788.0164699944684,2007,07-006,2007-05-21,7,8,0,0,6,0.734623
28.513604177999998,813.0256232196589,2007,07-006,2007-05-28,8,9,0,0,6,0.734623
28.513604177999998,813.0256232196589,2007,07-006,2007-06-01,9,10,0,0,6,0.734623
27.512446022000002,756.9346861134637,2012,12-497,2012-05-08,1,2,0,0,6,0.4244222
28.007079624,784.396509065076,2012,12-497,2012-05-15,2,3,0,0,6,0.4244222
28.7911213675,828.9286695981151,2012,12-497,2012-05-22,3,4,0,0,6,0.4244222
28.7911213675,828.9286695981151,2012,12-497,2012-05-29,4,5,0,0,6,0.4244222
28.7911213675,828.9286695981151,2012,12-497,2012-06-05,5,6,0,0,6,0.4244222
29.579825226666667,874.9660604401457,2012,12-497,2012-06-12,6,7,0,0,6,0.4244222
29.579825226666667,874.9660604401457,2012,12-497,2012-06-19,7,8,0,1,6,0.4244222
29.579825226666667,874.9660604401457,2012,12-497,2012-06-26,8,9,1,0,6,0.4244222
29.579825226666667,874.9660604401457,2012,12-497,2012-06-30,9,10,1,1,6,0.4244222
25.798662336666666,665.5709783613431,2007,07-707,2007-03-24,1,2,0,0,3,0.5337301
25.798662336666666,665.5709783613431,2007,07-707,2007-03-31,2,3,0,0,3,0.5337301
25.798662336666666,665.5709783613431,2007,07-707,2007-04-07,3,4,0,0,3,0.5337301
25.798662336666666,665.5709783613431,2007,07-707,2007-04-14,4,5,0,0,3,0.5337301
25.88440299,670.002318148721,2007,07-707,2007-04-21,5,6,0,0,3,0.5337301
25.88440299,670.002318148721,2007,07-707,2007-04-28,6,7,0,0,3,0.5337301
25.88440299,670.002318148721,2007,07-707,2007-05-05,7,8,0,0,3,0.5337301
26.711822559999998,713.5214644769248,2007,07-707,2007-05-12,8,9,0,0,3,0.5337301
27.1737908375,738.414908480199,2007,07-707,2007-05-16,9,10,0,0,3,0.5337301
24.506658876,600.5763292646295,2008,08-475,2008-04-07,1,2,0,0,2,0.7903683
25.10753495,630.3883112654715,2008,08-475,2008-04-14,2,3,0,0,2,0.7903683
26.448605418333333,699.5287285746913,2008,08-475,2008-04-21,3,4,0,0,2,0.7903683
26.86063551,721.4937400010731,2008,08-475,2008-04-28,4,5,0,0,2,0.7903683
27.7028297975,767.4467787892539,2008,08-475,2008-05-05,5,6,0,0,2,0.7903683
27.852890954,775.783534495415,2008,08-475,2008-05-12,6,7,0,0,2,0.7903683
28.828665926,831.0919790729134,2008,08-475,2008-05-19,7,8,0,0,2,0.7903683
28.828665926,831.0919790729134,2008,08-475,2008-05-26,8,9,0,0,2,0.7903683
28.828665926,831.0919790729134,2008,08-475,2008-05-30,9,10,0,0,2,0.7903683
26.35646062,694.6630164136108,2009,09-385,2009-03-31,1,2,0,0,3,0.6558792
26.35646062,694.6630164136108,2009,09-385,2009-04-07,2,3,0,0,3,0.6558792
26.35646062,694.6630164136108,2009,09-385,2009-04-14,3,4,0,0,3,0.6558792
26.35646062,694.6630164136108,2009,09-385,2009-04-21,4,5,0,0,3,0.6558792
26.35646062,694.6630164136108,2009,09-385,2009-04-28,5,6,0,0,3,0.6558792
26.742738414,715.1740578796313,2009,09-385,2009-05-05,6,7,0,0,3,0.6558792
27.641909262,764.0751476486413,2009,09-385,2009-05-12,7,8,0,0,3,0.6558792
28.656318573333333,821.1845941763689,2009,09-385,2009-05-19,8,9,0,0,3,0.6558792
29.22490003,854.094781763494,2009,09-385,2009-05-23,9,10,0,0,3,0.6558792
25.283767545,639.2689012695953,2001,01-395,2001-03-07,1,2,0,0,3,0.2901838
25.283767545,639.2689012695953,2001,01-395,2001-03-14,2,3,0,0,3,0.2901838
23.3440436625,544.9443745167064,2001,01-395,2001-03-21,3,4,0,0,3,0.2901838
23.3167854275,543.6724826720764,2001,01-395,2001-03-28,4,5,0,0,3,0.2901838
24.176576722500002,584.5068620189289,2001,01-395,2001-04-04,5,6,0,0,3,0.2901838
24.176576722500002,584.5068620189289,2001,01-395,2001-04-11,6,7,0,0,3,0.2901838
26.29386626166667,691.3674029864127,2001,01-395,2001-04-18,7,8,0,0,3,0.2901838
26.29386626166667,691.3674029864127,2001,01-395,2001-04-25,8,9,0,0,3,0.2901838
26.29386626166667,691.3674029864127,2001,01-395,2001-04-29,9,10,0,0,3,0.2901838
25.798662336666666,665.5709783613431,2007,07-052,2007-03-20,1,2,0,0,1,0.4945436
